CMI,2015,6	170,2605
CMI,2015,7	175,1604
CMI,2015,8	188,879
CMI,2015,9	193,1055
CMX,2015,1	50,736
CMX,2015,11	57,631
CMX,2015,12	57,625
CMX,2015,2	48,908
CMX,2015,3	57,656
CMX,2015,4	58,437
CMX,2015,5	59,188
CMX,2015,6	57,1732
CMX,2015,7	60,477
CMX,2015,8	59,519
CMX,2015,9	58,429
CNY,2015,1	54,39
CNY,2015,2	47,188
CNY,2015,3	53,119
CNY,2015,4	51,97
COD,2015,1	58,354
COD,2015,11	32,121
COD,2015,12	33,377
COD,2015,2	54,947
COD,2015,3	61,262
COD,2015,4	58,229
COD,2015,5	61,536
COD,2015,6	89,1270
COD,2015,7	98,1133
COD,2015,8	76,907
COD,2015,9	32,26
COS,2015,1	585,14458
COS,2015,11	567,8307
COS,2015,12	607,10211
COS,2015,2	533,11341
COS,2015,3	634,6779
COS,2015,4	647,8231
COS,2015,5	668,9826
COS,2015,6	670,14297
COS,2015,7	632,10663
COS,2015,8	637,9118
COS,2015,9	591,4620
COU,2015,1	121,3554
COU,2015,11	113,1410
COU,2015,12	122,812
COU,2015,2	99,3104
COU,2015,3	115,2170
COU,2015,4	113,1149
COU,2015,5	109,3621
COU,2015,6	112,3196
COU,2015,7	120,1633
COU,2015,8	119,1150
COU,2015,9	114,811
CPR,2015,1	164,2279
CPR,2015,11	132,758
CPR,2015,12	97,724
CPR,2015,2	144,1567
CPR,2015,3	198,980
CPR,2015,4	191,1301
CPR,2015,5	119,574
CPR,2015,6	164,1239
CPR,2015,7	212,1875
CPR,2015,8	188,783
CPR,2015,9	142,423
CRP,2015,1	536,7930
CRP,2015,11	369,3499
CRP,2015,12	320,3795
CRP,2015,2	485,6020
CRP,2015,3	558,8982
CRP,2015,4	548,8515
CRP,2015,5	548,10908
CRP,2015,6	372,6512
CRP,2015,7	365,2958
CRP,2015,8	332,3739
CRP,2015,9	300,1478
CRW,2015,1	174,3032
CRW,2015,11	212,2036
CRW,2015,12	208,2212
CRW,2015,2	155,3525
CRW,2015,3	231,3615
CRW,2015,4	234,2304
CRW,2015,5	240,3440
CRW,2015,6	222,3431
CRW,2015,7	221,2366
CRW,2015,8	224,3048
CRW,2015,9	212,2360
CSG,2015,1	80,1653
CSG,2015,11	103,1272
CSG,2015,12	74,1202
CSG,2015,2	90,1237
CSG,2015,3	111,1429
CSG,2015,4	112,1233
CSG,2015,5	109,1007
CSG,2015,6	75,939
CSG,2015,7	102,1299
CSG,2015,8	101,1349
CSG,2015,9	106,1323
CVG,2015,1	1656,24901
CVG,2015,11	1736,15186
CVG,2015,12	1614,19245
CVG,2015,2	1518,30483
CVG,2015,3	1819,21354
CVG,2015,4	1809,19051
CVG,2015,5	1921,22158
CVG,2015,6	1920,34429
CVG,2015,7	1895,30833
CVG,2015,8	1941,20423
CVG,2015,9	1770,16834
CWA,2015,1	111,3559
CWA,2015,11	156,1575
CWA,2015,12	122,1086
CWA,2015,2	112,3530
CWA,2015,3	138,1705
CWA,2015,4	118,1209
CWA,2015,5	118,1090
CWA,2015,6	115,2279
CWA,2015,7	114,1442
CWA,2015,8	126,1386
CWA,2015,9	134,1581
DAB,2015,1	119,513
DAB,2015,11	115,274
DAB,2015,12	130,1972
DAB,2015,2	126,1582
DAB,2015,3	155,870
DAB,2015,4	149,1168
DAB,2015,5	152,1223
DAB,2015,6	149,2031
DAB,2015,7	149,1497
DAB,2015,8	135,1383
DAB,2015,9	111,538
DAL,2015,1	5061,45509
DAL,2015,11	5654,51670
DAL,2015,12	5773,73983
DAL,2015,2	4485,43170
DAL,2015,3	5017,46542
DAL,2015,4	5127,54893
DAL,2015,5	5346,93893
DAL,2015,6	5325,76186
DAL,2015,7	5540,67373
DAL,2015,8	5765,55646
DAL,2015,9	5715,28757
DAY,2015,1	751,12109
DAY,2015,11	702,6062
DAY,2015,12	687,9460
DAY,2015,2	695,11499
DAY,2015,3	781,9772
DAY,2015,4	758,6711
DAY,2015,5	799,7635
DAY,2015,6	790,13188
DAY,2015,7	896,14375
DAY,2015,8	845,8602
DAY,2015,9	696,6179
DBQ,2015,1	71,1989
DBQ,2015,11	77,820
DBQ,2015,12	81,630
DBQ,2015,2	64,2446
DBQ,2015,3	79,857
DBQ,2015,4	81,646
DBQ,2015,5	82,311
DBQ,2015,6	81,1058
DBQ,2015,7	87,819
DBQ,2015,8	84,459
DBQ,2015,9	84,592
DCA,2015,1	6374,71861
DCA,2015,11	6434,53335
DCA,2015,12	6348,84930
DCA,2015,2	5687,81284
DCA,2015,3	6642,78040
DCA,2015,4	6788,57290
DCA,2015,5	6863,77703
DCA,2015,6	6530,107574
DCA,2015,7	6790,86753
DCA,2015,8	6872,83914
DCA,2015,9	6525,62498
DEN,2015,1	16764,251267
DEN,2015,11	16882,203711
DEN,2015,12	17586,277168
DEN,2015,2	15230,238134
DEN,2015,3	18444,204073
DEN,2015,4	17318,191011
DEN,2015,5	17943,217895
DEN,2015,6	18448,340311
DEN,2015,7	18957,277105
DEN,2015,8	18775,216242
DEN,2015,9	17353,121191
DFW,2015,1	22603,364865
DFW,2015,11	19309,229054
DFW,2015,12	20004,262363
DFW,2015,2	18762,298807
DFW,2015,3	22009,336633
DFW,2015,4	21490,359173
DFW,2015,5	21324,397286
DFW,2015,6	22178,395415
DFW,2015,7	22736,258945
DFW,2015,8	22129,259606
DFW,2015,9	20289,146478
DHN,2015,1	116,1831
DHN,2015,11	112,1205
DHN,2015,12	113,2107
DHN,2015,2	99,846
DHN,2015,3	119,1178
DHN,2015,4	115,1411
DHN,2015,5	115,934
DHN,2015,6	112,1625
DHN,2015,7	118,1170
DHN,2015,8	117,1255
DHN,2015,9	108,713
DIK,2015,1	108,1611
DIK,2015,11	55,118
DIK,2015,2	93,1508
DIK,2015,3	136,834
DIK,2015,4	148,1224
DIK,2015,5	132,988
DIK,2015,6	65,325
DIK,2015,7	64,106
DIK,2015,8	61,89
DIK,2015,9	59,55
DLG,2015,6	24,156
DLG,2015,7	31,140
DLG,2015,8	22,3
DLH,2015,1	147,2082
DLH,2015,11	185,2490
DLH,2015,12	176,2018
DLH,2015,2	127,2113
DLH,2015,3	101,662
DLH,2015,4	108,920
DLH,2015,5	124,690
DLH,2015,6	170,1625
DLH,2015,7	150,1587
DLH,2015,8	161,2287
DLH,2015,9	215,2477
DRO,2015,1	182,2131
DRO,2015,11	147,733
DRO,2015,12	188,1843
DRO,2015,2	153,2569
DRO,2015,3	183,1574
DRO,2015,4	195,2196
DRO,2015,5	198,1941
DRO,2015,6	203,2083
DRO,2015,7	206,1298
DRO,2015,8	195,1620
DRO,2015,9	179,646
DSM,2015,1	803,16185
DSM,2015,11	732,8256
DSM,2015,12	768,8265
DSM,2015,2	710,14734
DSM,2015,3	791,12129
DSM,2015,4	706,6508
DSM,2015,5	693,8802
DSM,2015,6	743,15572
DSM,2015,7	779,11051
DSM,2015,8	755,9229
DSM,2015,9	670,5147
DTW,2015,1	9255,114985
DTW,2015,11	9797,77560
DTW,2015,12	9525,107617
DTW,2015,2	8356,148166
DTW,2015,3	10105,117532
DTW,2015,4	9951,97598
DTW,2015,5	10397,117352
DTW,2015,6	9715,164264
DTW,2015,7	10436,120085
DTW,2015,8	10171,113451
DTW,2015,9	9363,83988
DVL,2015,1	41,1260
DVL,2015,11	44,786
DVL,2015,12	43,381
DVL,2015,2	36,593
DVL,2015,3	47,628
DVL,2015,4	47,472
DVL,2015,5	47,235
DVL,2015,6	47,559
DVL,2015,7	48,212
DVL,2015,8	40,220
DVL,2015,9	45,140
EAU,2015,1	59,1718
EAU,2015,11	57,743
EAU,2015,12	59,442
EAU,2015,2	53,825
EAU,2015,3	58,676
EAU,2015,4	58,362
EAU,2015,5	60,340
EAU,2015,6	54,888
EAU,2015,7	60,958
EAU,2015,8	60,1541
EAU,2015,9	60,451
ECP,2015,1	233,3001
ECP,2015,11	344,1545
ECP,2015,12	325,2964
ECP,2015,2	208,2312
ECP,2015,3	414,3341
ECP,2015,4	427,2980
ECP,2015,5	440,4764
ECP,2015,6	450,6788
ECP,2015,7	488,5574
ECP,2015,8	460,5227
ECP,2015,9	366,2068
EGE,2015,1	292,4866
EGE,2015,11	11,9
EGE,2015,12	179,4172
EGE,2015,2	253,4922
EGE,2015,3	287,4347
EGE,2015,4	48,679
EGE,2015,6	30,811
EGE,2015,7	44,671
EGE,2015,8	38,358
EGE,2015,9	30,473
EKO,2015,1	61,351
EKO,2015,11	41,692
EKO,2015,12	50,826
EKO,2015,2	52,114
EKO,2015,3	58,146
EKO,2015,4	53,526
EKO,2015,5	57,416
EKO,2015,6	55,116
EKO,2015,7	57,143
EKO,2015,8	29,65
EKO,2015,9	5,16
ELM,2015,1	159,3492
ELM,2015,11	191,1293
ELM,2015,12	167,1230
ELM,2015,2	160,4190
ELM,2015,3	186,2179
ELM,2015,4	191,2602
ELM,2015,5	195,1995
ELM,2015,6	185,2235
ELM,2015,7	197,3105
ELM,2015,8	197,1429
ELM,2015,9	182,2165
ELP,2015,1	1078,13951
ELP,2015,11	1061,11494
ELP,2015,12	1009,14457
ELP,2015,2	922,10649
ELP,2015,3	1123,11728
ELP,2015,4	1161,15049
ELP,2015,5	1139,20995
ELP,2015,6	1123,17053
ELP,2015,7	1136,16304
ELP,2015,8	1096,13099
ELP,2015,9	1021,5548
ERI,2015,1	121,2136
ERI,2015,11	54,601
ERI,2015,12	55,483
ERI,2015,2	68,1180
ERI,2015,3	66,391
ERI,2015,4	57,148
ERI,2015,5	60,230
ERI,2015,6	56,950
ERI,2015,7	60,990
ERI,2015,8	60,1232
ERI,2015,9	57,545
ESC,2015,1	49,1033
ESC,2015,11	48,228
ESC,2015,12	53,446
ESC,2015,2	44,631
ESC,2015,3	53,1078
ESC,2015,4	51,423
ESC,2015,5	52,221
ESC,2015,6	50,454
ESC,2015,7	54,211
ESC,2015,8	51,569
ESC,2015,9	52,438
EUG,2015,1	314,5212
EUG,2015,11	286,2485
EUG,2015,12	294,6520
EUG,2015,2	280,3491
EUG,2015,3	327,2923
EUG,2015,4	331,3674
EUG,2015,5	349,4050
EUG,2015,6	345,3810
EUG,2015,7	359,3972
EUG,2015,8	363,3477
EUG,2015,9	324,2304
EVV,2015,1	296,5873
EVV,2015,11	369,3048
EVV,2015,12	340,3143
EVV,2015,2	264,5066
EVV,2015,3	321,3503
EVV,2015,4	295,2612
EVV,2015,5	304,3146
EVV,2015,6	377,5862
EVV,2015,7	396,4249
EVV,2015,8	389,3088
EVV,2015,9	374,2688
EWN,2015,1	55,472
EWN,2015,11	55,567
EWN,2015,12	55,578
EWN,2015,2	49,491
EWN,2015,3	49,373
EWN,2015,4	45,475
EWN,2015,5	48,692
EWN,2015,6	47,577
EWN,2015,7	57,938
EWN,2015,8	57,1063
EWN,2015,9	52,744
EWR,2015,1	8031,121665
EWR,2015,11	9164,140318
EWR,2015,12	9418,184155
EWR,2015,2	7438,111774
EWR,2015,3	9003,143033
EWR,2015,4	9237,103457
EWR,2015,5	9140,120350
EWR,2015,6	9250,219654
EWR,2015,7	9671,202072
EWR,2015,8	9485,145704
EWR,2015,9	8643,85088
EYW,2015,1	243,2387
EYW,2015,11	171,2172
EYW,2015,12	205,3680
EYW,2015,2	202,2221
EYW,2015,3	216,1458
EYW,2015,4	200,1845
EYW,2015,5	138,1128
EYW,2015,6	146,4167
EYW,2015,7	157,2118
EYW,2015,8	171,1843
EYW,2015,9	104,961
FAI,2015,1	155,1234
FAI,2015,11	168,1127
FAI,2015,12	170,888
FAI,2015,2	138,1145
FAI,2015,3	171,2026
FAI,2015,4	170,1179
FAI,2015,5	209,1284
FAI,2015,6	264,3687
FAI,2015,7	276,3458
FAI,2015,8	261,3057
FAI,2015,9	186,905
FAR,2015,1	466,9192
FAR,2015,11	492,7310
FAR,2015,12	529,5544
FAR,2015,2	395,7947
FAR,2015,3	502,5326
FAR,2015,4	486,4563
FAR,2015,5	511,4427
FAR,2015,6	546,8197
FAR,2015,7	622,7220
FAR,2015,8	609,5934
FAR,2015,9	440,4555
FAT,2015,1	678,10374
FAT,2015,11	579,5695
FAT,2015,12	541,8641
FAT,2015,2	599,7484
FAT,2015,3	649,8083
FAT,2015,4	640,7637
FAT,2015,5	654,6755
FAT,2015,6	626,8838
FAT,2015,7	657,10101
FAT,2015,8	679,9474
FAT,2015,9	650,7509
FAY,2015,1	156,1488
FAY,2015,11	164,906
FAY,2015,12	150,2303
FAY,2015,2	139,1817
FAY,2015,3	142,1449
FAY,2015,4	126,1721
FAY,2015,5	164,1819
FAY,2015,6	146,1386
FAY,2015,7	149,1438
FAY,2015,8	150,2025
FAY,2015,9	134,990
FCA,2015,1	123,1523
FCA,2015,11	138,916
FCA,2015,12	145,2095
FCA,2015,2	119,1533
FCA,2015,3	154,812
FCA,2015,4	121,728
FCA,2015,5	144,640
FCA,2015,6	200,1844
FCA,2015,7	317,2428
FCA,2015,8	314,2687
FCA,2015,9	232,1751
FLG,2015,1	140,1787
FLG,2015,11	148,1427
FLG,2015,12	148,1035
FLG,2015,2	122,1125
FLG,2015,3	127,934
FLG,2015,4	122,1039
FLG,2015,5	152,1102
FLG,2015,6	169,2177
FLG,2015,7	178,2533
FLG,2015,8	167,2375
FLG,2015,9	139,861
FLL,2015,1	7021,78361
FLL,2015,11	6679,54655
FLL,2015,12	7553,126872
FLL,2015,2	6485,108351
FLL,2015,3	7660,104935
FLL,2015,4	6949,73926
FLL,2015,5	6471,74843
FLL,2015,6	6161,106064
FLL,2015,7	6413,93440
FLL,2015,8	6060,98289
FLL,2015,9	5310,64267
FNT,2015,1	379,5848
FNT,2015,11	425,2489
FNT,2015,12	385,4221
FNT,2015,2	329,6100
FNT,2015,3	442,4290
FNT,2015,4	456,3657
FNT,2015,5	481,5297
FNT,2015,6	438,7067
FNT,2015,7	459,5849
FNT,2015,8	455,6794
FNT,2015,9	380,2524
FSD,2015,1	592,11529
FSD,2015,11	434,6360
FSD,2015,12	353,4276
FSD,2015,2	500,11747
FSD,2015,3	523,6764
FSD,2015,4	507,5337
FSD,2015,5	430,4652
FSD,2015,6	499,8840
FSD,2015,7	481,5625
FSD,2015,8	452,6945
FSD,2015,9	427,3947
FSM,2015,1	194,2904
FSM,2015,11	166,1892
FSM,2015,12	173,3308
FSM,2015,2	169,2771
FSM,2015,3	193,2573
FSM,2015,4	173,3276
FSM,2015,5	168,2877
FSM,2015,6	169,3204
FSM,2015,7	171,2680
FSM,2015,8	169,1883
FSM,2015,9	170,1095
FWA,2015,1	281,5435
FWA,2015,11	483,5913
FWA,2015,12	437,6143
FWA,2015,2	338,8162
FWA,2015,3	504,5668
FWA,2015,4	516,5035
FWA,2015,5	536,5603
FWA,2015,6	484,6939
FWA,2015,7	515,6032
FWA,2015,8	515,5367
FWA,2015,9	499,3685
GCC,2015,1	117,1410
GCC,2015,11	85,723
GCC,2015,12	88,874
GCC,2015,2	83,752
GCC,2015,3	93,486
GCC,2015,4	83,917
GCC,2015,5	88,562
GCC,2015,6	86,785
GCC,2015,7	89,397
GCC,2015,8	88,325
GCC,2015,9	86,313
GCK,2015,1	60,775
GCK,2015,11	57,467
GCK,2015,12	58,132
GCK,2015,2	47,861
GCK,2015,3	59,736
GCK,2015,4	58,740
GCK,2015,5	59,1423
GCK,2015,6	59,815
GCK,2015,7	62,325
GCK,2015,8	61,246
GCK,2015,9	59,233
GEG,2015,1	818,10168
GEG,2015,11	821,7578
GEG,2015,12	871,12225
GEG,2015,2	765,7332
GEG,2015,3	908,7105
GEG,2015,4	843,7024
GEG,2015,5	847,5416
GEG,2015,6	897,10739
GEG,2015,7	928,11434
GEG,2015,8	939,9311
GEG,2015,9	828,4632
GFK,2015,1	50,1124
GFK,2015,11	116,1236
GFK,2015,12	110,794
GFK,2015,2	49,473
GFK,2015,3	3,0
GFK,2015,4	56,241
GFK,2015,5	51,233
GFK,2015,6	81,659
GFK,2015,7	33,72
GFK,2015,8	76,338
GFK,2015,9	90,543
GGG,2015,1	52,599
GGG,2015,11	55,117
GGG,2015,12	60,677
GGG,2015,2	45,384
GGG,2015,3	57,1028
GGG,2015,4	56,667
GGG,2015,5	58,710
GGG,2015,6	59,721
GGG,2015,7	61,203
GGG,2015,8	60,487
GGG,2015,9	55,272
GJT,2015,1	274,3342
GJT,2015,11	264,1404
GJT,2015,12	295,3039
GJT,2015,2	222,2655
GJT,2015,3	290,2010
GJT,2015,4	274,2695
GJT,2015,5	309,4102
GJT,2015,6	342,3367
GJT,2015,7	288,1554
GJT,2015,8	294,2599
GJT,2015,9	299,1587
GNV,2015,1	223,2202
GNV,2015,11	221,1389
GNV,2015,12	250,2659
GNV,2015,2	205,2605
GNV,2015,3	266,3722
GNV,2015,4	253,3159
GNV,2015,5	252,2990
GNV,2015,6	239,4346
GNV,2015,7	242,3617
GNV,2015,8	251,4858
GNV,2015,9	248,2336
GPT,2015,1	334,3746
GPT,2015,11	274,2105
GPT,2015,12	258,2298
GPT,2015,2	301,3551
GPT,2015,3	370,3522
GPT,2015,4	357,3225
GPT,2015,5	348,4727
GPT,2015,6	340,5770
GPT,2015,7	332,3032
GPT,2015,8	325,3732
GPT,2015,9	299,1904
GRB,2015,1	346,6257
GRB,2015,11	429,3821
GRB,2015,12	354,4096
GRB,2015,2	344,8386
GRB,2015,3	524,5438
GRB,2015,4	425,3338
GRB,2015,5	330,2631
GRB,2015,6	480,6565
GRB,2015,7	534,5258
GRB,2015,8	509,4895
GRB,2015,9	462,4459
GRI,2015,1	57,605
GRI,2015,11	55,658
GRI,2015,12	59,177
GRI,2015,2	49,1218
GRI,2015,3	57,519
GRI,2015,4	55,1058
GRI,2015,5	56,516
GRI,2015,6	54,469
GRI,2015,7	58,462
GRI,2015,8	57,341
GRI,2015,9	56,159
GRK,2015,1	375,5332
GRK,2015,11	330,2884
GRK,2015,12	325,3417
GRK,2015,2	328,5543
GRK,2015,3	366,5323
GRK,2015,4	356,3736
GRK,2015,5	352,5823
GRK,2015,6	366,5596
GRK,2015,7	375,4470
GRK,2015,8	369,4314
GRK,2015,9	344,1738
GRR,2015,1	1013,16997
GRR,2015,11	884,9482
GRR,2015,12	821,10080
GRR,2015,2	870,16234
GRR,2015,3	1048,14160
GRR,2015,4	1028,10475
GRR,2015,5	1081,11658
GRR,2015,6	946,13789
GRR,2015,7	956,11029
GRR,2015,8	992,11933
GRR,2015,9	946,7623
GSO,2015,1	636,9606
GSO,2015,11	509,4327
GSO,2015,12	444,6141
GSO,2015,2	573,11962
GSO,2015,3	709,11098
GSO,2015,4	677,8075
GSO,2015,5	660,8627
GSO,2015,6	556,8263
GSO,2015,7	530,8602
GSO,2015,8	553,8383
GSO,2015,9	639,5239
GSP,2015,1	536,8041
GSP,2015,11	613,5209
GSP,2015,12	612,5913
GSP,2015,2	450,5672
GSP,2015,3	604,6225
GSP,2015,4	621,5780
GSP,2015,5	654,7445
GSP,2015,6	594,10268
GSP,2015,7	588,6195
GSP,2015,8	572,6760
GSP,2015,9	566,4252
GST,2015,6	24,330
GST,2015,7	30,555
GST,2015,8	22,244
GTF,2015,1	143,2263
GTF,2015,11	160,1303
GTF,2015,12	161,1646
GTF,2015,2	130,1118
GTF,2015,3	144,858
GTF,2015,4	162,1107
GTF,2015,5	197,696
GTF,2015,6	205,1952
GTF,2015,7	230,1032
GTF,2015,8	227,1609
GTF,2015,9	190,666
GTR,2015,1	84,956
GTR,2015,11	83,917
GTR,2015,12	75,754
GTR,2015,2	71,999
GTR,2015,3	87,709
GTR,2015,4	84,661
GTR,2015,5	86,523
GTR,2015,6	85,1160
GTR,2015,7	87,1401
GTR,2015,8	87,1474
GTR,2015,9	85,684
GUC,2015,1	74,1378
GUC,2015,11	2,184
GUC,2015,12	48,879
GUC,2015,2	77,1100
GUC,2015,3	107,810
GUC,2015,4	25,127
GUC,2015,5	6,13
GUC,2015,6	18,721
GUC,2015,7	50,1542
GUC,2015,8	44,680
GUC,2015,9	23,296
GUM,2015,1	31,609
GUM,2015,11	30,2117
GUM,2015,12	31,778
GUM,2015,2	28,408
GUM,2015,3	30,820
GUM,2015,4	30,447
GUM,2015,5	30,312
GUM,2015,6	30,322
GUM,2015,7	31,723
GUM,2015,8	31,536
GUM,2015,9	30,83
HDN,2015,1	151,2156
HDN,2015,12	123,2919
HDN,2015,2	150,1688
HDN,2015,3	171,1826
HDN,2015,4	21,123
HDN,2015,6	6,255
HDN,2015,7	31,242
HDN,2015,8	31,389
HDN,2015,9	8,34
HIB,2015,1	76,653
HIB,2015,11	78,885
HIB,2015,12	84,488
HIB,2015,2	76,1375
HIB,2015,3	84,358
HIB,2015,4	80,338
HIB,2015,5	83,306
HIB,2015,6	78,977
HIB,2015,7	84,339
HIB,2015,8	83,339
HIB,2015,9	82,410
HLN,2015,1	109,791
HLN,2015,11	139,1475
HLN,2015,12	116,1008
HLN,2015,2	104,1051
HLN,2015,3	115,525
HLN,2015,4	136,939
HLN,2015,5	143,755
HLN,2015,6	138,1444
HLN,2015,7	146,1221
HLN,2015,8	146,498
HLN,2015,9	136,734
HNL,2015,1	3879,42327
HNL,2015,11	3728,21746
HNL,2015,12	3981,27761
HNL,2015,2	3462,50136
HNL,2015,3	3933,46748
HNL,2015,4	3798,28226
HNL,2015,5	3995,36313
HNL,2015,6	4124,46656
HNL,2015,7	4294,38267
HNL,2015,8	4159,55115
HNL,2015,9	3640,32217
HOB,2015,1	44,362
HOB,2015,11	48,276
HOB,2015,12	44,282
HOB,2015,2	45,493
HOB,2015,3	52,458
HOB,2015,4	51,451
HOB,2015,5	54,649
HOB,2015,6	53,1141
HOB,2015,7	57,278
HOB,2015,8	49,887
HOB,2015,9	45,79
HOU,2015,1	4564,44600
HOU,2015,11	4656,37512
HOU,2015,12	4734,60080
HOU,2015,2	4062,37858
HOU,2015,3	4711,49291
HOU,2015,4	4634,55539
HOU,2015,5	4664,76680
HOU,2015,6	4791,69958
HOU,2015,7	5047,65669
HOU,2015,8	4838,57530
HOU,2015,9	4564,23879
HPN,2015,1	657,11031
HPN,2015,11	651,8452
HPN,2015,12	593,11288
HPN,2015,2	618,16229
HPN,2015,3	656,10747
HPN,2015,4	665,5739
HPN,2015,5	683,7775
HPN,2015,6	660,10961
HPN,2015,7	693,10913
HPN,2015,8	689,11255
HPN,2015,9	642,9664
HRL,2015,1	286,2198
HRL,2015,11	277,2550
HRL,2015,12	272,2356
HRL,2015,2	260,1581
HRL,2015,3	287,2590
HRL,2015,4	280,3316
HRL,2015,5	277,5293
HRL,2015,6	270,3278
HRL,2015,7	289,2397
HRL,2015,8	279,2986
HRL,2015,9	266,965
HSV,2015,1	414,5526
HSV,2015,11	357,3742
HSV,2015,12	379,3743
HSV,2015,2	350,3959
HSV,2015,3	430,4342
HSV,2015,4	425,3710
HSV,2015,5	431,6489
HSV,2015,6	433,8031
HSV,2015,7	422,3891
HSV,2015,8	435,4633
HSV,2015,9	375,1986
HYA,2015,6	12,67
HYA,2015,7	31,350
HYA,2015,8	31,411
HYA,2015,9	8,27
HYS,2015,1	51,748
HYS,2015,11	50,555
HYS,2015,12	51,435
HYS,2015,2	47,874
HYS,2015,3	53,317
HYS,2015,4	52,156
HYS,2015,5	53,209
HYS,2015,6	52,325
HYS,2015,7	52,526
HYS,2015,8	51,296
HYS,2015,9	51,159
IAD,2015,1	3612,57518
IAD,2015,11	2672,22243
IAD,2015,12	2771,33671
IAD,2015,2	2858,43210
IAD,2015,3	2951,35892
IAD,2015,4	2932,27621
IAD,2015,5	3225,37227
IAD,2015,6	3316,59567
IAD,2015,7	3300,43095
IAD,2015,8	3197,39762
IAD,2015,9	2921,23367
IAG,2015,1	30,436
IAG,2015,11	28,289
IAG,2015,12	30,458
IAG,2015,2	29,379
IAG,2015,3	38,739
IAG,2015,4	31,357
IAG,2015,5	27,121
IAG,2015,6	24,853
IAG,2015,7	27,416
IAG,2015,8	27,669
IAG,2015,9	22,204
IAH,2015,1	13196,166151
IAH,2015,11	12584,143930
IAH,2015,12	12273,175762
IAH,2015,2	11967,140901
IAH,2015,3	13808,166023
IAH,2015,4	13295,184014
IAH,2015,5	14070,276794
IAH,2015,6	13802,272425
IAH,2015,7	13874,168777
IAH,2015,8	13255,163248
IAH,2015,9	12127,89365
ICT,2015,1	640,11285
ICT,2015,11	702,7505
ICT,2015,12	714,7791
ICT,2015,2	606,11026
ICT,2015,3	741,6962
ICT,2015,4	736,7752
ICT,2015,5	755,9506
ICT,2015,6	812,13933
ICT,2015,7	769,9420
ICT,2015,8	771,10443
ICT,2015,9	685,5669
IDA,2015,1	183,3547
IDA,2015,11	191,1226
IDA,2015,12	205,2055
IDA,2015,2	159,1490
IDA,2015,3	172,783
IDA,2015,4	182,1726
IDA,2015,5	194,1011
IDA,2015,6	229,1614
IDA,2015,7	264,1458
IDA,2015,8	252,1707
IDA,2015,9	201,987
ILG,2015,1	26,419
ILG,2015,2	18,514
ILG,2015,3	26,829
ILG,2015,4	25,719
ILM,2015,1	149,1158
ILM,2015,11	207,1702
ILM,2015,12	182,2241
ILM,2015,2	124,697
ILM,2015,3	149,2065
ILM,2015,4	135,1107
ILM,2015,5	133,1204
ILM,2015,6	184,2612
ILM,2015,7	193,2181
ILM,2015,8	186,1999
ILM,2015,9	192,1515
IMT,2015,1	56,974
IMT,2015,11	53,521
IMT,2015,12	57,474
IMT,2015,2	51,305
IMT,2015,3	57,403
IMT,2015,4	56,203
IMT,2015,5	56,196
IMT,2015,6	56,479
IMT,2015,7	58,252
IMT,2015,8	57,228
IMT,2015,9	56,90
IND,2015,1	2039,26807
IND,2015,11	2430,22481
IND,2015,12	2455,29159
IND,2015,2	1803,26144
IND,2015,3	2359,28521
IND,2015,4	2336,24101
IND,2015,5	2330,28433
IND,2015,6	2372,37011
IND,2015,7	2532,36414
IND,2015,8	2344,27701
IND,2015,9	2157,14407
INL,2015,1	53,349
INL,2015,11	49,279
INL,2015,12	54,614
INL,2015,2	48,672
INL,2015,3	53,370
INL,2015,4	51,122
INL,2015,5	51,414
INL,2015,6	51,274
INL,2015,7	52,586
INL,2015,8	54,392
INL,2015,9	52,262
ISN,2015,1	256,4234
ISN,2015,11	213,1957
ISN,2015,12	183,1422
ISN,2015,2	223,3174
ISN,2015,3	272,1860
ISN,2015,4	232,1861
ISN,2015,5	245,1124
ISN,2015,6	238,2704
ISN,2015,7	248,2441
ISN,2015,8	230,1755
ISN,2015,9	178,1240
ISP,2015,1	357,4230
ISP,2015,11	392,3960
ISP,2015,12	401,5704
ISP,2015,2	312,4557
ISP,2015,3	413,6129
ISP,2015,4	426,4385
ISP,2015,5	450,4667
ISP,2015,6	390,6619
ISP,2015,7	405,8840
ISP,2015,8	374,7441
ISP,2015,9	350,5143
ITH,2015,12	21,283
ITH,2015,2	4,69
ITH,2015,4	6,17
ITO,2015,1	504,3638
ITO,2015,11	479,1591
ITO,2015,12	505,1450
ITO,2015,2	460,2783
ITO,2015,3	536,1948
ITO,2015,4	531,1541
ITO,2015,5	544,1884
ITO,2015,6	542,1848
ITO,2015,7	564,2571
ITO,2015,8	555,4990
ITO,2015,9	493,3189
JAC,2015,1	347,7538
JAC,2015,11	127,1058
JAC,2015,12	353,9004
JAC,2015,2	312,4753
JAC,2015,3	368,2682
JAC,2015,4	157,1119
JAC,2015,5	177,1435
JAC,2015,6	337,6699
JAC,2015,7	477,7164
JAC,2015,8	484,5171
JAC,2015,9	327,2556
JAN,2015,1	627,7898
JAN,2015,11	623,5920
JAN,2015,12	600,7281
JAN,2015,2	519,7722
JAN,2015,3	623,7308
JAN,2015,4	615,7855
JAN,2015,5	646,10326
JAN,2015,6	677,9801
JAN,2015,7	695,6456
JAN,2015,8	688,6312
JAN,2015,9	623,3413
JAX,2015,1	1474,17549
JAX,2015,11	1645,14310
